analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid
b'',36761,0.5337244769394693,0.3707476836905326,b'ARHEQ501187FB4F898',,b'',,b'ee0552e7-de2b-4fc2-8739-9c33a905c3e7',b'Fruko Y Sus Tesos',-1,b'',0,0,b'Greatest Salsa Classics Of Colombia - Vol. 1',236789,,b'SOXZRHY12A8AE492FF',b'Tania',2601107
b'',41545,0.7226104115222189,0.3823445779042949,b'ARE7AY71187FB53D26',62.19845,b'Sweden',17.55142,b'f7c4493a-a450-4245-8d35-e357433134ae',b'Play',-1,b'',0,0,b'In My Mind',738663,0.26586104921065007,b'SOQRTJE12AC95F02CB',b'In My Mind (Remix)',8183872
b'',133387,0.3156924102499128,0.2635090972993376,b'ARPK1CM1187B9B6B9C',,b'',,b'b086eeea-0a4b-4c5f-8bc0-72681fcc1444',b'Roger Reynolds',84257,b'',0,0,b'Process And Passion',175508,,b'SONTHOF12A6D4FB9B3',b'Binaural Presentation - Process And Passion_ Pt. 4',1886761
b'',104481,0.675003400858032,0.4973049113742524,b'ARHUQUF1187FB382E6',-29.21545,b'Thaba Nchu',26.83776,b'69e69087-a1e1-401a-a207-4b3223a6a436',b'T-Bone',21663,b'',0,0,b'The Last Street Preacha',580676,0.21508031850922793,b'SOEYPFL12AB0184FA0',"b""Nuttin' 2 Somethin'""",6442122
b'',20088,0.3722219265491462,0.35256398529732813,b'ARNNC731187FB55D14',,b'',,b'5fc5872b-9e4f-4bc5-9bcb-fc6152f4dfda',b'Kary Ng',71182,b'',0,0,b'Collection of Wo De Zui Ai',274665,,b'SOQYXUX12A8151CA28',b'Fen Shou Yao Hen',3049425
b'',176133,0.3192730094504937,0.0,b'ARH1UTX1187FB50CAA',,b'Puerto Rico',,b'c5747367-efa4-47e9-82f7-91dedbe7d771',b'Bobby Capo',37470,b'',0,0,b'Siempre Boleros - Pasado Y Presente',234664,,b'SOOXHYJ12A8AE46EDA',b'Piel Canela (Alternate Mix)',2575893
b'',10813,0.7127448996498358,0.47070038961361016,b'ARP96FM1187B9AEA77',44.97903,"b'Minneapolis, MN'",-93.26493,b'3037bd18-0079-4e4b-9ce1-758689e210d8',b'Semisonic',-1,b'',0,0,b'Feeling Strangely Fine',15316,0.6120549539686252,b'SOACEDS12A6701EAAA',b'Gone To The Movies',160055
b'',19933,0.5236330317813918,0.3483500222239171,b'ARV6QHT1187FB5537A',,b'',,b'c5597943-f7bc-48de-b00e-4b34c9f8558c',b'Nana Caymmi',8397,b'',0,0,b'Sem Poupar Cora\xc3\xa7\xc3\xa3o',613395,0.26586104921065007,b'SOLOIMR12A58A76C69',b'Vis\xc3\xa3o',6817515
b'',7338,0.9057768886660886,0.5984585009824434,b'ARK9TRQ1187B99C095',41.50471,"b'Cleveland, OH'",-81.69074,b'b7ffd2af-418f-4be2-bdd1-22f8b48613da',b'Nine Inch Nails',-1,b'',0,0,b'Pretty Hate Machine',497885,,b'SOGZAAR12AB01849A4',b'Sin',5514614
b'',1796,0.6987704777958721,0.39945172400502926,b'AR1PCLK1187FB5BBFF',40.14323,b'New Jersey',-74.72671,b'5894dac5-0260-4175-b36e-e34680a859d6',b'Angelo Badalamenti / Patrick Wolf',-1,b'',0,0,b'The Edge Of Love',265380,0.5947794446625645,b'SOIVTZO12A8C13AF27',b'Careless Talk',2855382
b'',30959,0.4400424448579729,0.3191196017893604,b'ARPN0NC1187B991591',33.51711,"b'Greenwood, MS'",-90.18043,b'017151db-3920-4b4d-ab17-c8c5b6616648',b'Guitar Slim',-1,b'',0,0,b'The ATCO Sessions',45984,0.0,b'SOGODAQ12A58A7AAA7',b'Hello_ How Ya Been? Goodbye  (LP Version)',491116
b'',21569,0.5344643522287597,0.36868937254805195,b'AR243ZT1187B9A98D2',32.29869,"b'Jackson, MS'",-90.18049,b'ff609eb0-5425-4963-9e55-85d729f4648e',b'Otis Spann',27780,b'',0,0,b'Blues Masters Vol. 10',210714,0.3347065490692206,b'SORJHBA12A8C13D1D0',"b""Spann's Boogie""",2291365
b'',172054,0.4991251154004301,0.35453210583665107,b'ARV33RQ1187B9A5734',38.00335,b'Virginia USA',-79.77127,b'c5345119-28e2-43e3-b679-7a6f819661d5',b'Kate Maki',-1,b'',0,0,b'Introducing Townes Van Zandt Via The Great Unknown',622103,,b'SOXCQLQ12AB017DC0B',"b""I'll Be Here in the Morning""",6906674
b'',337459,0.7015062869017662,0.364164341184009,b'ARZDUJG1242077E2C5',,b'',,b'',b'Yuridia',8551,b'',0,0,b'Entre Mariposas',516208,0.5917541605957845,b'SOQJJLD12AB01822CC',b'Sin Ti',5718322
b'',4645,0.6174733248277471,0.4429489450961905,b'ARVOWE21187FB3AE3C',41.88415,"b'Chicago, IL'",-87.63241,b'369cbaed-5209-4990-83c9-f8233d6c248b',"b""Enuff Z 'Nuff""",45433,b'',0,0,b'One More For The Road',246582,,b'SOMSJPX12A8C136436',b'Fly High Michelle',2677364
b'',251262,0.5796145596913875,0.4184180965091739,b'AR3GE071187B9A6D71',43.64856,b'Toronto',-79.38533,b'b5af6fff-b2ca-4c0d-bbdb-007bd10c8f66',b'Johannes Linstead',-1,b'',0,0,b'Kiss The Earth',322865,0.49080848763126594,b'SOLSMJI12AAF3B4E4E',b'Caja De Cerillas',3637846
b'',232646,0.42972782885428684,0.28048218729929586,b'ARDHNC31187B9A1898',,b'',,b'9045db8e-7c03-43ab-aaf3-f21dc1b50bf2',b'Al Denson',63806,b'',0,0,b'With One Voice',294759,0.24447940308338115,b'SOWEIWR12A8C138056',"b""The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness""",3312095
b'',73170,0.4248694708525228,0.0,b'ARPKPQP1241B9C7F9A',,b'',,b'25ab94aa-f87e-4d86-a449-05b073015308',b'Le Vangle',69245,b'',0,0,b'Tiwanaku',197926,0.0,b'SOCBYFW12A58A7D106',b'Ronde Lune',2151755
b'',153342,0.508440336157874,0.4051434468698962,b'ARWRS4D1187FB3FCD4',,b'',,b'09c8218d-454a-489f-b500-80b305f79917',b'Elakelaiset',70156,b'',0,0,b'In Humppa We Trust-Live!',173464,0.36727341580934564,b'SOTTOYX12A8C14177C',b'Pottajenkka',1855261
b'',82238,0.8105062052254818,0.5311570630615232,b'ARYOPH81187B98AEED',40.65507,"b'Boston, Brooklyn USA'",-73.94888,b'fa31e7d4-a03a-4110-98fc-f8826e95ec25',b'Converge',-1,b'',0,0,b'Unloved and Weeded Out',540204,0.5470039143026859,b'SOWJRTX12AB0183C28',b'Locust Reign (Live in California)',5981679
b'',298793,0.5803697896067754,0.42017659351689324,b'ARJ1BWM1187B9B117B',,b'',,b'49029e98-1a51-420b-a3eb-0b45b84cdfd7',b'Embrace the End',142851,b'',0,0,b'Ley Lines',739757,0.5479529419800353,b'SOQATFK12AB017D325',b'Intensity In Ten Cities',8195148
b'',464,0.605109701914858,0.39854753538058046,b'AR9AM2N1187B9AD2F1',53.4796,"b'Manchester, England'",-2.24881,b'03c2e506-e8bb-4bd6-9693-5aa97c8eea1c',b'Inspiral Carpets',62569,b'',0,0,b'Keep The Circle (B-Sides and Udder stuff)',61769,,b'SOCHFDP12A6D4FAED8',b'Uniform (Scripka Mix)',639484
b'',265996,0.41286748803742285,0.2386963500981182,b'ARZ8S071187B993849',18.46617,"b'San Juan, Puerto Rico'",-66.10665,b'2b6504f7-85e8-4f85-a818-e96ee165b9a2',b'Tito Rodriguez',20833,b'',0,0,b'En La Soledad',615226,,b'SODEQFD12A58A7EB95',b'En La Soledad',6839410
b'',503,0.6413540809343606,0.3842305629725106,b'ARMG34A1187FB548A8',30.08374,"b'Cairo, Egypt'",31.25536,b'5a8cc407-7efb-4e94-9637-d5896395e754',b'Thomas Dolby',11521,b'',0,0,b'The Golden Age Of Wireless',501704,0.37598430150044215,b'SOITMUQ12AB017DED6',b'Windpower (2009 Digital Remaster)',5556639
b'',75,0.8360393532787289,0.5870396299655081,b'ARWX5TK1187FB4CDBE',52.88356,b'Angleterre',-1.97406,b'9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa',b'The Who',4101,b'',0,0,b'The Kids Are Alright',14391,,b'SOBPBKU12A6701E5CF',b'Anyway_ Anyhow_ Anywhere',149190
b'',19334,0.47021229568907263,0.3200869267523748,b'ARJIE2Y1187B994AB7',,b'',,b'8910064e-1810-42dc-90ba-bdab48cd9326',b'Line Renaud',26581,b'',0,0,b'Copacabana',291956,,b'SOJTBBU12A8C137839',"b""Ne Reste Que L'Amour (Only Love)""",3277917
b'',78095,0.5881176496642276,0.3781069651042197,b'ARS26BQ1187B99466D',,b'',,b'a03c336b-5295-4ad8-baa9-0309b47603c4',b'Vilma Palma e Vampiros',113977,b'',0,0,b'Vilma Palma e Vampiros_ grandes exitos',97822,0.7287064649685501,b'SOWEEGD12A8C136D4D',b'Verano traidor',1014890
b'',20042,0.46642699995204817,0.35148963247073306,b'ARXKXC71187B99AA0E',,b'',,b'baf3ec10-b10a-46fa-bffc-550ea1220b14',b'Roberto Roena',56309,b'',0,0,b'Apollo Sound II',731984,0.0,b'SORUZIY12AC4686C65',b'Let It Rain',8109225
b'',19,0.7788358274024846,0.570106511951141,b'ARAZCWP129462A97F1',,b'',,b'ed2ac1e9-d51d-4eff-a2c2-85e81abd6360',b'Bob Marley & The Wailers',237,b'',0,0,b'Kaya',13841,0.6755826920332548,b'SOITBNC12AF72A0B2A',b'Smile Jamaica',143908
b'',41861,0.535492536483497,0.44311687398574556,b'AR4SOKG1187B98D2B0',,b'',,b'3be1c652-2e90-40e6-89ad-bcac62aab60f',b'Geier Sturzflug',-1,b'',0,0,b'Mahlzeit!',62722,,b'SODHWXG12A6D4F9F87',b'Schwarzarbeit',650352
b'',40779,0.7490298749983422,0.5755012051454431,b'ARZ96PB1187B98F5C9',36.16778,"b'Nashville, TN'",-86.77836,b'ca1ca0e3-8506-40b4-ac29-dbfb60c5a0bd',b'Jars Of Clay',5728,b'',0,0,b'Peace Is Here: Christmas Reflections by Jars Of Clay',601535,,b'SODRUMU12AC96182E9',b'The Burden of Hope',6678973
b'',13624,0.5481087739449281,0.5723739798995029,b'ARG9CID1187B9AB010',40.85251,"b'Long Island, New York'",-73.13585,b'350bce49-c21b-4137-b50a-0766ded07e4d',b'Taking Back Sunday',-1,b'',0,0,b'New Again',473673,0.6378288661822131,b'SOUJLXS12A3F1ECF59',b'Catholic Knees (Album Version)',5261967
b'',11062,0.55319423352061,0.35980722500277096,b'ARPVFV91187B98BB94',,b'',,b'95927574-d2b9-4756-b7d6-09b3c248c311',b'Cinder',42106,b'',0,0,b'House Full Of No Trust',46067,0.26586104921065007,b'SOJYARC12A6D4F9961',b'Seven (Album)',492042
b'',159920,0.48617645940911497,0.2882187635231024,b'AR28FIY1187B996C77',,b'',,b'517811c6-75df-48fd-a43d-abdf49d1139c',b'Dijous Paella',72158,b'',0,0,b'Dijous Paella',211545,0.24906579485370342,b'SOBXXJA12A8C13C752',"b""Que Arribi L'Estiu""",2300694
b'',4159,0.6548608223430427,0.4514660603634324,b'ARB336A1187B9A4583',42.25147,"b'Lincoln Park, MI'",-83.18186,b'08b736bb-1c82-40b4-8b0b-49e2182a067a',b'MC5',28736,b'',0,0,b'Kick Out The Jams',65618,,b'SORNVVT12AF72A0C39',b'Intro 2/ Kick Out The Jams (LP Version)',684438
b'',49852,0.48118021177808756,0.37949565056873846,b'ARUUXNF1187B98FB36',,b'',,b'c1686436-e675-4487-a001-c8405c11090a',b'Charlie Peacock',51778,b'',0,0,b'Love Life',148146,,b'SOXHJJT12A8C13477E',b'Forgiveness (Love Life Album Version)',1542429
b'',62532,0.46758320106584395,0.27896016225281267,b'ARZI4B31187B991125',51.05563,b'Gent',3.72856,b'8200e21b-9e43-43f0-aec3-65177ff5ccab',b'SAF',112987,b'',0,0,b'Safizam',77126,0.33207098227937304,b'SOMPWOJ12A6D4F665F',b'Recept',807900
b'',299191,0.4399936927978003,0.0,b'ARBBFSA122ECCBD070',51.16418,b'GERMANY',10.45415,b'',b'089 Clique feat. Minnesota Snipe & Skinny Cueball',-1,b'',0,0,b'Darkside Of M-Town',393765,0.0,b'SOSTBLN12AB018333E',b'M-Town 2 M-Town',4368327
b'',15849,0.6080181059147534,0.28552323045013495,b'ARNQESK11F4C83FD6F',,b'',,b'',b'Beatnuts featuring Tony Touch',-1,b'',0,0,b'A Musical Massacre (Explicit)',284078,,b'SOKYKFF12A8C131FEB',b'Cocotaso featuring Tony Touch',3187847
b'',2051,0.5921082291438861,0.37206162812003885,b'ARG2UZ71187FB4FF5C',,"b'West Plains, MO'",,b'942123a3-df28-463f-9f6e-202b69b8e253',b'Porter Wagoner',3946,b'',0,0,b'Country Cream Volume 1',376281,,b'SOOHXVM12A8C143BA5',b'Angel Band',4186864
b'',171024,0.6523678641880865,0.4379647331417924,b'ARVEJ9M1187FB4DC44',,b'',,b'a9a7819b-8c6a-4b9a-a3e9-cad0471963df',b'Les Ogres De Barback',-1,b'',0,0,b'Irfan_ le h\xc3\xa9ros',421962,,b'SOMRAFQ12AB0186104',b'Grand-m\xc3\xa8re',4703076
b'',70826,0.6835250649823107,0.47308319239988805,b'ARNNQBT1187FB437C1',33.74907,"b'SANTA ANA, California'",-117.87394,b'a41cc6b0-ff0c-4331-9add-907025607e95',b'Belphegor',72212,b'',0,0,b'Bondage Goat Zombie',214393,0.5786581877569713,b'SOTGMEB12A8C13B4CC',b'The Sukkubus Lustrate',2331223
b'',12933,0.6469227250825073,0.4478589672562874,b'ARTIGQM1187B98D1F2',51.59109,"b'Muswell Hill, London, England'",-0.14858,b'caeb044d-073c-4dfb-ad77-551a969c28c9',b'Ray Davies',11265,b'',0,0,b'The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus',659978,0.4541929882180224,b'SOOJMEN12AB017B79F',b'See My Friends',7314205
b'',493,0.6294632451871911,0.42479123557056614,b'ARJPZSG1187FB3E985',18.01571,"b'Kingston, Jamaica'",-76.79731,b'38d64df7-5b7f-42ca-9d98-9541640ca84f',b'John Holt',64632,b'',0,0,b'1000 Volts Of Holt',758551,0.34092275586437804,b'SODMAWK12AB0188985',"b""I'll Take A Melody""",8399393
b'',20991,0.5261270332019164,0.37231499597754764,b'ARUBDQW1187B98D775',,b'',,b'77c9fe77-efef-4bef-bf97-a2be3479b981',b'Kim English',-1,b'',0,0,b'My Destiny',38375,,b'SOYXBFQ12A6D4F8F63',b'Love That Jazz (Basements Boys Album Vers)',410422
b'',41002,0.6457200233360104,0.543954417055839,b'AROY6XW1187B991121',,"b'Carle Place, New York'",,b'5e7ccd92-6277-451a-aab9-1efd587c50f3',b'Steve Vai',8613,b'',0,0,b'Live In London',292250,,b'SOPWWMT12A8C13811D',b'The Attitude Song',3282639
b'',21255,0.8168428537891667,0.5678891454617726,b'AR7C6G11187B9B4C1E',,"b'The Bronx, New York'",,b'f0602f55-1770-483d-89bd-4bae0d0ac086',b'Jennifer Lopez',798,b'',0,0,b'J.Lo',283197,,b'SOMHVED12CF5F87D8E',"b""Ain't It Funny""",3165056
b'',125847,0.6119339564130707,0.3723508695973636,b'AR9788H1187B9A05D1',39.95227,"b'Philadelphia, PA'",-75.16237,b'62cc0dfc-52b8-4434-ba8c-937c47ef7ada',b'Outerspace',69958,b'',0,0,b'Blood And Ashes',164795,0.40148671142756037,b'SOGXSOW12A8C13BE05',b'Fire and Ice',1746465
b'',18669,0.38201764411437705,0.30590047135252496,b'AR9CYE51187FB44F66',,b'',,b'd32bf1ca-9cbd-4b75-a783-589304094210',b'J. Peter Robinson',-1,b'',0,0,"b""The World's Fastest Indian""",27044,,b'SOGCVPM12A6D4F7A84',b'Jake',294146
b'',37578,0.6825080097605217,0.4256324795350624,b'ARQVC1L1187FB440DE',38.04859,"b'Lexington, KY'",-84.50032,b'c2343600-2cd6-4a7e-a3f6-db5800933d1b',b'Brian Littrell',5565,b'',0,0,b'Welcome Home',308427,0.5240793228457125,b'SOSAEVQ12A8C13EC8F',b'Wish',3478742
b'',170590,0.417572837102429,0.30619745898023865,b'ARHIGWY11F4C8425D5',,b'',,b'',"b""Mr.De'""",-1,b'',0,0,b'Renaissance',534412,0.0,b'SOQVDHJ12AB017E528',b'The Vine',5908841
b'',34552,0.0491434420491279,0.0,b'AR84SHT1187FB4687A',,b'',,b'987d4af8-6544-4705-964f-291645e48d6f',b'Wade Ray',-1,b'',0,0,"b""Trains & Cars - A Trip To Rock 'n' Roll Vol. 1""",574494,,b'SONCHNB12AB01849A2',b'Idaho Red',6367419
b'',313149,0.5501038502561703,0.38623768283972165,b'ARQHLIO1187B98AA6A',,b'',,b'ec5b0121-b610-4968-81cf-70768dae23f1',b'Jay P\xc3\xa9rez',16138,b'',0,0,b'Tesoros De Colecci\xc3\xb3n',508143,,b'SOJLKSL12AB0183D93',b'America the Beautiful',5623745
b'',13778,0.45062527216347104,0.3258312404870052,b'ARLZ3CF1187B98BD56',37.77916,"b'San Francisco, CA'",-122.42005,b'0d26ee1f-9633-4d35-807f-472fa3a23cd5',b'Daryl Coley',12263,b'',0,0,b'Beyond the Veil: Live at Bobby Jones Gospel Explosion XIII',29255,,b'SOLKQVW12A6D4F69AB',b'Standing On The Promises (Palmore) (Beyond The Veil Album Version)',322396
b'',45918,0.6279973897229263,0.3653396527140089,b'ARILV5E1187B9959C8',,b'',,b'fb517c3e-01c4-4285-8eb3-aceeb1739b9c',b'Boogie Pimps Feat. Steve Brookstein',173232,b'',0,0,b'Promised Land (The German Remixes)',563945,,b'SOYBNXR12A8C143CD3',b'Promised Land',6242077
b'',7675,0.5834430235496894,0.3857876145843115,b'ARZZRK91187B9A5CA5',18.01571,"b'Kingston, Jamaica'",-76.79731,b'19b3c333-bfc3-4915-ace8-cdb4a5a79a9b',b'Delroy Wilson',41951,b'',0,0,"b""The Mighty Two 'In Memoriam'""",431708,,b'SOLLOUW12AAA8C76C7',b'Baby I Need Your Loving',4817107
b'',160071,0.479290854130295,0.3597756615359539,b'ARUP5LV1187FB50BD8',34.16788,b'Arizona',-111.9307,b'b1ee2b8a-2288-4887-8be7-4b059a57970f',b'Fuzz',-1,b'',0,0,b'Dirty District',463548,,b'SOJNBYN12AB0184232',b'Big Fella',5159233
b'',278655,0.3672550107574772,0.3116155449734521,b'AR9HQ6Y1187FB3C2CB',,b'',,b'0e6524bd-6641-46a6-bce5-96f06c19aa46',b'Orlando Pops Orchestra',-1,b'',0,0,b'Classic Western Themes Vol. 1',360755,,b'SOUJNNT12AB018425D',b'The Yellow Rose Of Texas (From Giants)',4018987
b'',166899,0.48508930139283946,0.3724035280285297,b'ARGJL42119B8668D26',,b'',,b'9ed0f8ff-31fe-44c3-a4e1-0e70e2c67bd8',b'Finest Dearest',-1,b'',0,0,b'Finest Dearest',220091,,b'SOOXFEI12A8C13FE28',b'Tunnel Vision',2402228
b'',15244,0.6268213269397005,0.3887526034036332,b'ARZ4Y2H1187FB3C36F',,b'',,b'49fc7e46-5441-4b7e-996a-12dddf22a632',b'Estopa',1804,b'',0,0,b'X Anniversarivm',636902,,b'SOARFDK12AB01826E6',b'Me Falta El Aliento',7067502
b'',8318,0.816596710223241,0.577075874549733,b'ARM0P6Z1187FB4D466',,"b'Sheffield, South Yorkshire, Engla'",,b'ada7a83c-e3e1-40f1-93f9-3e73dbc9298a',b'Arctic Monkeys',-1,b'',0,0,"b""Whatever People Say I Am_ That's What I'm Not""",443784,0.7907869321507796,b'SOCGOZK12A8151BD5D',b'Fake Tales Of San Francisco',5024295
b'',960,0.6394369488218412,0.43094204343555065,b'ARI4S0E1187B9B06C0',35.83073,b'Tennessee',-85.97874,b'50a45c3d-b54b-4fd5-bb83-5046e4ff6813',b'David Arkenstone',16633,b'',0,0,b'20 Years Of Narada Piano',394191,0.2707759989463275,b'SOHFRAI12AB0183D3D',b'First Kiss',4376116
b'',66586,0.4097966205990625,0.2663430816204065,b'ARA373P1187B9A74C7',,b'',,b'03928095-62f3-455b-af68-443c08279564',b'Barbarito Diez',51525,b'',0,0,b'La Leyenda Viva!!! La Verdadera Historia',141840,,b'SOMYMHM12A8C134ECB',b'Bajo Un Palmar',1476858
b'',1413,0.7099675261142662,0.5145132769470396,b'ARLWEID1187B98DE3C',,"b'Chicago, IL'",,b'5803c81e-739a-4057-9a5c-cf84e55db630',b'Quincy Jones',5307,b'',0,0,b'Take Five',475476,,b'SOBPMZI12A8C140B04',b'Stormy Weather',5278615
b'',487453,0.43909445647415124,0.3335571586810799,b'AR64N1H1187B996199',45.51228,b'Montreal',-73.55439,b'fcc9bec9-2210-4407-9a5c-3dc2eb7bd699',b'Edgar Bori',-1,b'',0,0,b'Bori',653939,,b'SOJHJKZ12AB0182AA2',b'Les choses',7245174
b'',160754,0.7038238898664649,0.4647360606954702,b'ARNBIUE1187FB3E846',51.50632,"b'London, United Kingdom'",-0.12714,b'd3ba1c50-d403-40df-8eac-80d74551a7e3',b'Benga',-1,b'',0,0,b'Diary Of An Afro Warrior',213363,0.625865454009952,b'SOWLAQT12A8C13D037',b'Zero M2',2322653
b'',94411,0.36072920580223455,0.26712486735047014,b'ARD7U0O1187FB5531A',49.34463,b'Neuilly-sous-Clermont (Oise)',2.40955,b'8153997d-0a0a-4f4a-8aa1-278bb2d7d006',b'Andr\xc3\xa9 Verchuren',-1,b'',0,0,"b""L'Accord\xc3\xa9on du tour de France""",420625,,b'SOBMYCO12AB0182D41',b'Un Tout Petit Pantin',4692765
b'',252884,0.3324216353388219,0.31449483650332366,b'ARMFXPI1187B99717E',,b'',,b'9ff1f844-3f1b-4714-9cf6-f80cb4cb4565',b'London Theatre Orchestra',-1,b'',0,0,b'50 Broadway Showstoppers',568752,,b'SOEAXHF12AB0184E97',b'Maria ( From The Sound Of Music)',6300575
b'',2385,0.7483207030670265,0.5458659170701919,b'AROF4LP1187FB41C51',31.1689,b'Texas',-100.07715,b'04b97d63-b900-4e2e-92dc-a4331ddc95a6',b'Selena',1411,b'',0,0,b'Unforgettable',205255,,b'SOHFJZV12AF72A1E10',b'Las Cadenas(Live) (2005 re-mastering) (Live)',2224141
b'',269,0.8183193591388943,0.667294595643469,b'ARVN9FZ1187FB393F1',,"b'Dundee, Scotland'",,b'a66999a7-ae5c-460e-ba94-1a01143ae847',b'Snow Patrol',1468,b'',0,0,b'Eyes Open',31910,0.7322037161466802,b'SOUEFNG12A6D4F8640',b'In My Arms',343507
b'',959,0.6051163549180901,0.34752282682496044,b'AR0CZWN1187B9A47E2',,b'',,b'815526e4-1e21-4930-992f-169b4f71524e',b'Obie Bermudez',1913,b'',0,0,b'Solo Exitos',106927,,b'SOYRKAG12A8C13D7A0',b'Celos',1107319
b'',5571,0.5174805719265905,0.4328043103024764,b'ARD5SR21187B9B5F4A',60.99655,b'H\xc3\xa4meenlinna',24.49511,b'078f98b2-3a90-4443-817b-440c7089b0c4',b'Irwin Goodman',-1,b'',0,0,b'Keisari Irwin',111440,,b'SOSEOFA12A8C13E2BD',b'Kopla ja kummiset\xc3\xa4',1152127
b'',170931,0.3668581509295541,0.3553202621732783,b'ARWWPKQ11F4C83D8E2',,b'',,b'',b'Baby Rasta & Gringo',-1,b'',0,0,b'Sentenciados - Platinum Edition',716669,,b'SOYBATV12A8C13FF5B',b'Esto Es Real',7948849
b'',171244,0.6680872955603172,0.45938742461313786,b'AR6AGJV1187FB504BA',,"b'Toyohashi, Japan'",,b'f3d8c154-208d-4efa-b52d-7e9f16adcdae',b'Kitaro',-1,b'',0,0,b'Kitaro Osaka-Jo Hall Live in 1983',815983,,b'SOSGBSO12AB01876A1',b'The Mist',9016304
b'',162810,0.5302879138795185,0.3775790802188004,b'AR6U6C51187B9B6F68',,b'',,b'519e9293-89ad-4413-af85-f00d4816bd46',b'Eri Esitt\xc3\xa4ji\xc3\xa4',-1,b'',0,0,b'Pride and Prejudice',340738,0.6730744349497046,b'SOQRDOM12AB01809A9',b'Dawn',3811536
b'',21191,0.7389959064546399,0.5633668961490896,b'ARDT9VH1187B999C0B',,b'South Carolina',,b'6b22de04-fb48-44aa-bd02-c1427f635477',b'Emery',10889,b'',0,0,b'In Shallow Seas We Sail',440698,0.6261657596688281,b'SOFKGNK12AB018079D',b'Dear Death Part 2',4904514
b'',1020,0.629399857237666,0.34526923491125083,b'ARE2XN81187B98BB83',,b'',,b'eab89147-d970-49c4-82a3-eff4440a81e9',b'Alexis HK',-1,b'',0,0,b'Les Affranchis',406997,0.34580223396532944,b'SOOIHFU12AB017E465',b'La paix des \xc3\xa9toiles',4522984
b'',148483,0.6653363757582451,0.46478647430624304,b'ARP7DLV1187FB4EF07',,b'California - LA',,b'708ac406-ddb1-45cd-9c09-cb002f8ced60',b'Pretty Boy Floyd',84135,b'',0,0,b'The Ultimate Pretty Boy Floyd',207626,0.42409081096743817,b'SOBEDDS12A8C139DB3',b'Gangster Of Love',2251825
b'',356314,0.6998581273312896,0.5222519103920201,b'ARLGOUD12298900ACE',,b'Philadelphia PA',,b'75be165a-ad83-4d12-bd28-f589a15c479f',b'Major Lazer / Vybz Kartel / Afrojack',-1,b'',0,0,b'Pon De Floor',804376,,b'SORWLZC12AB018D798',b'Pon De Floor',8891598
b'',123275,0.5478016560470647,0.3694705106202198,b'ARKO7AO1187FB5664B',,b'',,b'7a4311d2-5f0e-40df-b03d-ac4a5465b236',b'Tin Hat Trio',61977,b'',0,0,b'The Rodeo Eroded',603826,0.4444017145228514,b'SOXLQOI12AC3DF996D',b'Rubies_ Pearls_ And Emeralds',6706931
b'',4468,0.6533974890237466,0.4191635877630802,b'AR3FOK11187FB3F4EE',,b'',,b'3fc945b4-bbb8-408a-8c2f-d636441b5dfe',b'Seven Mary Three',6938,b'',0,0,b'Backbooth',670727,0.46899778764525596,b'SODCJKB12AB018C5A8',b'Hammer & a Stone',7438548
b'',314579,0.6471473191717744,0.6549144744362568,b'ARVV61U1187FB4FC32',,"b'Melbourne, Victoria, Australia'",,b'bb6eaced-69dd-4636-829f-9f987acc4fc3',b'The Temper Trap',177538,b'',0,0,"b""Nu Disco '10""",710962,,b'SOTGZZI12AB0186376',b'Sweet Disposition',7885999
b'',2759,0.6027669342601268,0.4631928523164855,b'ARH1LE01187B98D68D',,b'',,b'3df3a779-a7b1-4362-a8b4-9ae6c7eb623d',b'John Debney',-1,b'',0,0,b'Chicken Little - Himmel Und Huhn Original Soundtrack (German Version)',460269,0.3603705827121406,b'SOJXHAS12AB017F81E',b'Dad Apologizes',5124202
b'',187997,0.5818843588912933,0.3470069209304056,b'ARWSMC91187B9AD369',51.48126,"b'Cardiff, Wales'",-3.18067,b'eda80ec9-730c-41d2-a2f2-6bf1140126f7',b'Helen Love',-1,b'',0,0,b'Ahead Of The Race',594784,,b'SOQEYPY12AC3DF9E55',b'Rollercoasting',6599173
b'',16212,0.5473251469716055,0.35970936326976416,b'ARBJI5N1187FB400D0',40.71455,"b'New York, NY'",-74.00712,b'4d3279bc-b3de-45da-aa2c-2274ef08c6dd',b'Jay & The Americans',61956,b'',0,0,b'Come A Little Bit Closer',23951,,b'SOHIWJN12A6D4F41A3',"b""Livin' Above Your Head""",250514
b'',34985,0.6117882539472937,0.33672684140890796,b'AR202MX1187B9B0383',,b'',,b'4910c255-cd1c-4f3e-a2c1-6e419b162220',b'Tanto Metro & Devonte',17301,b'',0,0,b'Everyone Falls In Love',283077,,b'SOVZCEG12A8C131770',b'Know Your Friends',3162967
